一级模块,二级模块,三级模块,四级模块,五级模块,功能点名称
工具集市,AI应用门户/应用市场,细分行业分类,图标库建设,图标编辑,删除、替换图标
工具集市,AI应用门户/应用市场,细分行业分类,图标库建设,图标审核,针对上传后的图标进行审核
工具集市,AI应用门户/应用市场,细分行业分类,图标库建设,图标库检索,图标、图片的快速查询
工具集市,AI应用门户/应用市场,细分行业分类,应用示例分类管理,应用示例信息,应用实例信息
工具集市,AI应用门户/应用市场,细分行业分类,应用示例分类管理,应用示例展示（全部）,展示全部的AIagent应用示例
工具集市,AI应用门户/应用市场,细分行业分类,应用示例分类管理,示例分类筛选,根据性业目录，提供分类筛选展示
工具集市,AI应用门户/应用市场,细分行业分类,应用示例分类管理,应用示例分类展示,展示行业相关的组合应用
工具集市,AI应用门户/应用市场,细分行业分类,应用示例分类管理,应用示例跳转,大模型应用示例展示
工具集市,AI应用门户/应用市场,细分行业分类,应用示例分类管理,示例快速查询,方便用户快速查询所需应用
工具集市,AI应用门户/应用市场,行业解决方案,行业方案前端展示,行业方案信息,行业方案信息
工具集市,AI应用门户/应用市场,行业解决方案,行业方案前端展示,行业方案列表TOP10展示,提供行业解决方案案例TOP10展示
工具集市,AI应用门户/应用市场,行业解决方案,行业方案前端展示,行业方案列表式全部展示,点击全部，展示所有行业方案列表
工具集市,AI应用门户/应用市场,行业解决方案,行业方案前端展示,行业方案详情查看,查询方案的信息
工具集市,AI应用门户/应用市场,行业解决方案,行业方案前端展示,行业方案快速查询,提供筛选进行快速查询
工具集市,AI应用门户/应用市场,行业解决方案,行业方案前端展示,行业方案分类筛选,根据行业进行分类展示
工具集市,AI应用门户/应用市场,行业解决方案,行业方案前端展示,行业方案的评价展示,提供其他用户对该方案的评价、评分编辑
工具集市,AI应用门户/应用市场,行业解决方案,行业方案前端展示,行业解决方案下载,提供页面下载能力
工具集市,AI应用门户/应用市场,行业解决方案,行业方案后端管理,行业解决方案列表信息,后端展示行业解决方案的列表信息
工具集市,AI应用门户/应用市场,行业解决方案,行业方案后端管理,行业解决方案分类查询,提供多维度查询功能
工具集市,AI应用门户/应用市场,行业解决方案,行业方案后端管理,行业解决方案新增、上传,新增行业解决方案页面
工具集市,AI应用门户/应用市场,行业解决方案,行业方案后端管理,行业解决方案编辑,编辑行业解决方案页面
工具集市,AI应用门户/应用市场,行业解决方案,行业方案后端管理,行业解决方案删除,删除行业解决方案页面
工具集市,AI应用门户/应用市场,行业解决方案,行业方案后端管理,行业解决方案发布,行业解决方案页面发布，前端展示
工具集市,AI应用门户/应用市场,行业解决方案,行业方案后端管理,行业解决方案导出,可快速导出相关列表信息
工具集市,AI应用门户/应用市场,行业解决方案,白皮书及报告,白皮书管理,行业方案后端管理支持白皮书的上传
工具集市,AI应用门户/应用市场,行业解决方案,白皮书及报告,报告管理,行业方案后端管理支持报告的上传
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,我的应用信息,我的应用信息
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,浏览足迹记录,记录、展示浏览过的大模型应用足迹
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,足迹编辑/删除,编辑/删除浏览足迹
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,我的收藏,展示我收藏的应用
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,应用管理展示,大模型应用分类展示
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,应用排序,大模型应用位置进行排序展示
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,应用申请跟踪,申请使用的大模型应用的状态查看
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,应用注销,注销、删除在我的应用中的应用
工具集市,AI应用门户/应用市场,个性化推荐,我的应用,浏览统计,统计并展示个人本月的大模型关注度
工具集市,AI应用门户/应用市场,个性化推荐,应用推荐,应用推荐信息,应用推荐信息
工具集市,AI应用门户/应用市场,个性化推荐,应用推荐,应用推荐展示,推荐相关的应用展示
工具集市,AI应用门户/应用市场,个性化推荐,应用推荐,推荐排序,对推荐的应用，根据喜好度进行排序展示
工具集市,AI应用门户/应用市场,个性化推荐,应用推荐,推荐收藏,对推荐内容进行收藏到我的应用中
工具集市,AI应用门户/应用市场,个性化推荐,应用推荐,推荐评分,根据推荐的结果进行满意度编辑评分
工具集市,工具展示,分类与标签系统,模型目录,模型目录信息,模型目录信息
工具集市,工具展示,分类与标签系统,模型目录,模型目录列表,模型目录的列表展示
工具集市,工具展示,分类与标签系统,模型目录,模型目录查询,模型目录的查询功能
工具集市,工具展示,分类与标签系统,模型目录,模型目录新增,模型目录的新增页面
工具集市,工具展示,分类与标签系统,模型目录,模型目录删除,模型目录的删除功能
工具集市,工具展示,分类与标签系统,模型目录,模型目录编辑,模型目录的编辑、修改功能
工具集市,工具展示,分类与标签系统,模型目录,模型目录发布,模型目录的发布、启动
工具集市,工具展示,分类与标签系统,模型目录,模型目录排序,模型目录的排序展示功能
工具集市,工具展示,分类与标签系统,模型目录,模型目录模板,定制模型目录的excle模板
工具集市,工具展示,分类与标签系统,模型目录,模型目录下载,模型目录excle模板下载
工具集市,工具展示,分类与标签系统,标签管理,标签管理信息,标签管理信息
工具集市,工具展示,分类与标签系统,标签管理,标签管理列表,模型标签管理列表信息展示
工具集市,工具展示,分类与标签系统,标签管理,标签管理查询,模型标签管理查询
工具集市,工具展示,分类与标签系统,标签管理,标签管理新增,模型标签管理内容新增页面
工具集市,工具展示,分类与标签系统,标签管理,标签管理删除,模型标签管理删除
工具集市,工具展示,分类与标签系统,标签管理,标签管理编辑,模型标签管理编辑、修改
工具集市,工具展示,分类与标签系统,标签管理,标签审核,标签内容的审核
工具集市,工具展示,分类与标签系统,标签管理,标签发布,模型标签的发布
工具集市,工具展示,分类与标签系统,标签管理,标签升降排序,模型标签排序展示
工具集市,工具展示,分类与标签系统,标签管理,标签管理模板,模型标签模板编辑
工具集市,工具展示,分类与标签系统,标签管理,标签下载,模型标签excle表下载
工具集市,工具展示,分类与标签系统,标签管理,标签评估,模型标签的使用情况查询
工具集市,工具展示,分类与标签系统,系统统计,系统统计信息,系统统计信息
工具集市,工具展示,分类与标签系统,系统统计,模型统计-自然语言处理分类,统计自然语言处理分类的结果
